2019-06-21 23:52:41,b'#UnitedAirlines How long are you going to keep passengers waiting in flight US 268 to ORD!  You have no value for people\xe2\x80\x99s time'
2019-06-21 23:42:30,b'#UnitedAirlines #CustomerService sent me email that I need to call customer care within 24hrs to move forward with\xe2\x80\xa6 https://t.co/hkE5EYmT2g'
2019-06-21 23:41:47,b'Hey #UnitedAirlines At Gate 88 at SFO. 200 people waiting. Already boarding time. No announcements. Total chaos. Th\xe2\x80\xa6 https://t.co/9ynbMLHvbM'
2019-06-21 23:17:15,b'#UnitedAirlines Trying to get home out of Denver airport but delayed and on the third gate (which is showing double\xe2\x80\xa6 https://t.co/4YGrdlnyNe'
2019-06-21 22:58:59,"b""10 hour flight delay at this point. This is the longest delay I've ever had. @united #UnitedAirlines"""
2019-06-21 22:58:14,"b""Plane finally got here... But I've been sitting on it for over an hour while they fix something else. #UnitedAirlines @united"""
2019-06-21 22:07:36,"b""RT @SNspotter53: Pictures of United's new livery I found on Boeing's website! I think the new livery looks even better on the 787 &amp; 777!!\nU\xe2\x80\xa6"""
2019-06-21 22:01:08,"b'I hate @United as I hate Hell, and all Montagues. #UnitedAirlines'"
2019-06-21 21:43:26,b'#UnitedAirlines ugh..I want free tix for having to sit on this tarmac in Chicago..rediculous'
2019-06-21 21:41:18,"b""On hold with the 800 #, using site on laptop, and standing on line in front of 2 reps. Let's see who can get the ca\xe2\x80\xa6 https://t.co/JvJvgTc0GH"""
2019-06-21 21:38:41,"b'@united -Shame on you for price gouging your customers. $700 to change a flight, $ to pick a seat so I can sit next\xe2\x80\xa6 https://t.co/bY9R7Wwmy0'"
2019-06-21 21:24:00,"b""@SouthwestAir Delay? You don't understand the problem.  Old planes we had airflow out of the vents. New planes have\xe2\x80\xa6 https://t.co/q1wx7IJEXg"""
2019-06-21 20:10:30,b'Seven hours delay and then a cancelled flight on Monday. Yesterday another delay and I lost my connection flight. T\xe2\x80\xa6 https://t.co/9OcnrbWrdb'
2019-06-21 19:47:07,"b""1:30 to 1:45 to 2:10 to 2:15... Just put me out of my misery already. It's like #UnitedAirlines @united is giving m\xe2\x80\xa6 https://t.co/ZZz6e8mTdH"""
2019-06-21 19:34:13,b'@UA_Athletics @united @AlabamaFTBL United Airlines rocks! It is about time an airline recognized those who travel t\xe2\x80\xa6 https://t.co/yUvD4LZTi5'
2019-06-21 18:50:46,b'Mission complete! #missionSpaceCity #UnitedAirlines #Sweepstakes @united https://t.co/VfuBTJ6sYA'
2019-06-21 17:59:15,b'I want to use Clorox wipes and bleach on this plane SO BAD #unitedairlines #crusty #flight2113'
2019-06-21 17:48:59,"b'@united And we have now gone from 145 to 2:10 but #unitedAirlines has a flight leaving for LV around 3, wonder who\xe2\x80\xa6 https://t.co/E3xppOj0vR'"
2019-06-21 17:39:20,"b""Spent $8 on wifi with such low bandwidth I can't even use it. Dope \xf0\x9f\x99\x83\n\n#UnitedAirlines"""
2019-06-21 17:34:40,"b""Still haven't started boarding #UnitedAirlines update please https://t.co/ggUmgOocWk"""
2019-06-21 17:33:29,b'Seriously @UNITEDA1RLINES you waited for another plane to arrive and did nothing for the passengers. Just another d\xe2\x80\xa6 https://t.co/qThZTAAKqk'
2019-06-21 17:29:59,b'RT @petethorn: Hey @united tell me why the hell is my guitar STILL in LA when I\xe2\x80\x99m now in Fort Wayne? And I arrived at LAX 2 hours before my\xe2\x80\xa6'
2019-06-21 17:14:47,b'So the real deal #UnitedAirlines was really making us wait for another plane to come in. @UNITEDA1RLINES you should\xe2\x80\xa6 https://t.co/PY1OZt4Bvn'
2019-06-21 17:05:29,"b'#unitedairlines - Website says - Given current events in Iran, we have conducted a thorough safety and security rev\xe2\x80\xa6 https://t.co/dj7TeO7ewN'"
2019-06-21 17:03:53,b'You might as well fly #FrontierAirline because #UnitedAirlines must not have many working planes. Just decided afte\xe2\x80\xa6 https://t.co/m0dB52Q1It'
2019-06-21 16:58:32,"b""So now we are at a #4hourdelay for a #UnitedAirlines 5 hour flight to Vegas, nope it's not the weather. But go scan\xe2\x80\xa6 https://t.co/RHld7h78G6"""
2019-06-21 16:52:06,"b""@united My flight  #2138 disgusting #UnitedAirlines I got to the gate and now it's 1:45 or 2:00. My whole day shot\xe2\x80\xa6 https://t.co/ozj716U6ZF"""
2019-06-21 16:48:38,b'As we sit on the tarmac over this past 1 hr and 15 mins I\xe2\x80\x99d like to the thanks #UnitedAirlines for constantly disap\xe2\x80\xa6 https://t.co/NRnjviceyB'
2019-06-21 16:41:57,"b'Crossing the Mexico-USA border this morning over Rio Grande, TX. Great flight from Leon, Guanajuato to Houston, Tex\xe2\x80\xa6 https://t.co/Ntr9CVvOVQ'"
2019-06-21 16:34:35,b'All About Our 9 Hour Flight To #Hawaii on #UnitedAirlines https://t.co/eZvdBMfOOd'
2019-06-21 16:26:03,b'United Airlines the best I\xe2\x80\x99ll never switch up. #UnitedAirlines'
2019-06-21 16:19:32,"b'RT @TravelAgentMall: Get Exclusive Airfare Deals on United Airlines From USA\n\nTo #Europe, #Asia, #MiddleEast, #SouthPacific, #Africa\n\nBook\xe2\x80\xa6'"
2019-06-21 16:17:57,"b'Booked flight. Selected seats on @united . They have an equipment issue, Change planes (along w delay). And then re\xe2\x80\xa6 https://t.co/QEP21czE4m'"
2019-06-21 16:17:31,b'When I fly I always look at male to female ratio in first class. This morning to #Ohare via #UnitedAirlines its 8:4\xe2\x80\xa6 https://t.co/tBdSVYw9Qb'
2019-06-21 16:05:50,"b'RT @TravelAgentMall: Get Exclusive Airfare Deals on United Airlines From USA\n\nTo #Europe, #Asia, #MiddleEast, #SouthPacific, #Africa\n\nBook\xe2\x80\xa6'"
2019-06-21 15:58:09,"b'RT @TravelAgentMall: Get Exclusive Airfare Deals on United Airlines From USA\n\nTo #Europe, #Asia, #MiddleEast, #SouthPacific, #Africa\n\nBook\xe2\x80\xa6'"
2019-06-21 15:56:35,b'RT @bombaysunshine: Doob maro. @united #UnitedAirlines\n \n(Please get that translated.)'
2019-06-21 15:37:06,"b""If you need to reach me I'll be living at SEATAC for the next 6 hours... #UnitedAirlines @united #7hourdelay"""
2019-06-21 15:35:32,"b'Welp...this is my life now. I got a whopping  2, $10 food vouchers from customer service for the inconvenience. Ffs\xe2\x80\xa6 https://t.co/v7ejDIzFDq'"
2019-06-21 15:35:02,"b'#UnitedAirlines if you\xe2\x80\x99re choosing between Unitedplus or any other airline rewards program, chooses the latter.   U\xe2\x80\xa6 https://t.co/EwVAGhYwyw'"
2019-06-21 15:26:32,b'Great..all flights are overbooked now. And there is a chance my delayed flight might not even leave. Wow. #unitedairlines'
2019-06-21 15:21:08,"b'RT @TravelAgentMall: Get Exclusive Airfare Deals on United Airlines From USA\n\nTo #Europe, #Asia, #MiddleEast, #SouthPacific, #Africa\n\nBook\xe2\x80\xa6'"
2019-06-21 15:18:42,"b'RT @TravelAgentMall: Get Exclusive Airfare Deals on United Airlines From USA\n\nTo #Europe, #Asia, #MiddleEast, #SouthPacific, #Africa\n\nBook\xe2\x80\xa6'"
2019-06-21 15:10:51,"b""RT @SNspotter53: Pictures of United's new livery I found on Boeing's website! I think the new livery looks even better on the 787 &amp; 777!!\nU\xe2\x80\xa6"""
2019-06-21 15:02:01,"b'Getting ready for SEC football:  United adds #gameday flights for Alabama, Auburn fans https://t.co/Mm10YzPGwn | vi\xe2\x80\xa6 https://t.co/Zewbot4xXs'"
2019-06-21 14:57:27,"b'Dear @united .... I realize that Florida summers are pretty much the equivalent of being on the surface of the sun,\xe2\x80\xa6 https://t.co/xG12SXuF3O'"
2019-06-21 14:53:44,"b""I'm #grateful to have had to deplane a  #UnitedAirlines flight that had a #engine issue but why did #UnitedAirlines\xe2\x80\xa6 https://t.co/lSHS8V1Ddx"""
2019-06-21 14:22:35,"b'shout out to #UnitedAirlines , flight 1592 RSW to EWR 6/20 left 13.5 hours late. Offered $75 travel voucher, #insulted'"
2019-06-21 14:01:08,"b""I remember when flights weren't always overbooked and if something went wrong you could easily get on another plane #UnitedAirlines"""
2019-06-21 13:58:03,"b""Been waiting over an hour in line to see a customer service agent. From my estimate I'll be waiting another hour be\xe2\x80\xa6 https://t.co/1z6RAtAdaT"""
2019-06-21 13:52:36,b'RT @ViickyAcevedo: Should have trusted my instinct and flown #UnitedAirlines cause of my last experience with @AmericanAir Its taking me 36\xe2\x80\xa6'
2019-06-21 13:52:00,"b""Woke up at 4am to get to the airport to find out my flight is delayed by 7 hours. Now I'm going to miss what I'm fl\xe2\x80\xa6 https://t.co/tHGdNzLAFl"""
2019-06-21 13:44:04,"b'RT @TravelAgentMall: Get Exclusive Airfare Deals on United Airlines From USA\n\nTo #Europe, #Asia, #MiddleEast, #SouthPacific, #Africa\n\nBook\xe2\x80\xa6'"
2019-06-21 13:39:33,b'#UnitedAirlines suspends flights from #Newark to India due to #IranUSTension https://t.co/EPbRHjcow2'
2019-06-21 13:39:19,"b'RT @TravelAgentMall: Get Exclusive Airfare Deals on United Airlines From USA\n\nTo #Europe, #Asia, #MiddleEast, #SouthPacific, #Africa\n\nBook\xe2\x80\xa6'"
2019-06-21 13:38:52,"b'Dear @united,  It\xe2\x80\x99s bad enough when people who are CLEARLY sitting in the back of the bus, use first class bins.  B\xe2\x80\xa6 https://t.co/kYO6z1Dsaf'"
2019-06-21 13:31:52,b'Should have trusted my instinct and flown #UnitedAirlines cause of my last experience with @AmericanAir Its taking\xe2\x80\xa6 https://t.co/NQLm8NzIsv'
2019-06-21 13:10:00,"b'Get Exclusive Airfare Deals on United Airlines From USA\n\nTo #Europe, #Asia, #MiddleEast, #SouthPacific, #Africa\n\nBo\xe2\x80\xa6 https://t.co/lELEmnSb4Q'"
2019-06-21 13:01:03,b'RT @CutieJenJen87: My poor grandma just had the worst #UnitedAirlines experience.. we paid for an assistant to be with her thru out her con\xe2\x80\xa6'
2019-06-21 12:59:31,b'RT @Keithatsme: Babies can enjoy #polaris too!! \xf0\x9f\x98\xac\xf0\x9f\x98\xac Traveling in style! SFO/FRA #united #polaris #unitedairlines #Disney  @weareunited @unit\xe2\x80\xa6'
2019-06-21 12:56:30,b'RT @Keithatsme: Babies can enjoy #polaris too!! \xf0\x9f\x98\xac\xf0\x9f\x98\xac Traveling in style! SFO/FRA #united #polaris #unitedairlines #Disney  @weareunited @unit\xe2\x80\xa6'
2019-06-21 12:52:12,b'RT @Amcarv: @united here is some of what i found when i opened ONE OF THREE of my bags. as said before there was no note left saying you we\xe2\x80\xa6'
2019-06-21 12:38:04,b'RT @Amcarv: @united here is some of what i found when i opened ONE OF THREE of my bags. as said before there was no note left saying you we\xe2\x80\xa6'
2019-06-21 12:36:25,b'Save your money for All Flight ticket to every destination. Get to more information visit here:-\xe2\x80\xa6 https://t.co/E6YWiXNUXV'
2019-06-21 12:27:50,b'@united hands down 1 of the best airlines I have ever flown with.. UA22 and UA2383 cabin and flight crew excellent\xe2\x80\xa6 https://t.co/R2lmQ8shVn'
2019-06-21 12:21:06,b'#EXPOSING #UNITED #AIRLINES #unitedairlines #airport ( WORST EXPERIENCE EVER) https://t.co/ipi5V9yOA1 via @YouTube'
2019-06-21 12:19:43,b'United Airlines suspends Newark-Mumbai operations indefinitely. The airline in a statement said that this decision\xe2\x80\xa6 https://t.co/BEBOk58eHt'
2019-06-21 12:19:26,b'The geo-political tension in the #MiddleEast seems to be taking heavy toll on international flights to and from\xe2\x80\xa6 https://t.co/ZXG6TcLhMn'
2019-06-21 12:14:34,"b""@businessinsider ...and the only picture you could find was of United Airlines? They don't even fly over their airspace! #UnitedAirlines"""
2019-06-21 12:01:09,"b'Trying to visit bro with advanced ALS Landed  @united 20 min before connecting flgt, 15 min to  taxi - another 25 f\xe2\x80\xa6 https://t.co/TNJONUhmmS'"
2019-06-21 11:51:48,b'ONE (3)\nONE STUPID BRITISH MAN (2)\n#bridesmaids \n#british \n#britishshorthair \n#britishenglish \n#britishcat\xe2\x80\xa6 https://t.co/aRBrS9VxJL'
2019-06-21 11:50:05,b'Tensions between #US and #Iran has forced #UnitedAirlines to suspend its operations between #Newark- #Mumbai for in\xe2\x80\xa6 https://t.co/hDJ5QAMGm5'
2019-06-21 11:41:04,"b""RT @SNspotter53: Pictures of United's new livery I found on Boeing's website! I think the new livery looks even better on the 787 &amp; 777!!\nU\xe2\x80\xa6"""
2019-06-21 11:37:25,b'ONE STUPID BRITISH MAN (2)\n#bridesmaids \n#british \n#britishshorthair \n#britishenglish \n#britishcat \n#britneyspears\xe2\x80\xa6 https://t.co/CAB9lYTUZ3'
2019-06-21 11:35:46,b'RT @Amcarv: @united here is some of what i found when i opened ONE OF THREE of my bags. as said before there was no note left saying you we\xe2\x80\xa6'
2019-06-21 11:18:14,b'RT @petethorn: Hey @united tell me why the hell is my guitar STILL in LA when I\xe2\x80\x99m now in Fort Wayne? And I arrived at LAX 2 hours before my\xe2\x80\xa6'
2019-06-21 11:01:05,b'@united here is some of what i found when i opened ONE OF THREE of my bags. as said before there was no note left s\xe2\x80\xa6 https://t.co/dldcGR9QDE'
2019-06-21 10:49:00,b'#Ants can ruin a picnic... and a #flight back from Italy! \xf0\x9f\x90\x9c \n #UnitedAirlines\nhttps://t.co/D1EIbU5J8n'
2019-06-21 10:47:35,"b'RT @bombaysunshine: But one thing I must commend, is your consistency.. You were rude, abrasive, unhelpful from the beginning &amp; remained so\xe2\x80\xa6'"
2019-06-21 10:44:26,"b'RT @bombaysunshine: But one thing I must commend, is your consistency.. You were rude, abrasive, unhelpful from the beginning &amp; remained so\xe2\x80\xa6'"
2019-06-21 10:29:58,"b""[Replay via @YouTube] Here's Some Good News \xf0\x9f\x98\x8e\xf0\x9f\x91\x8d  \xf0\x9f\x99\x8c : United Flights, Only US Airline To Use Biofuel On Regular Basis\xe2\x80\xa6 https://t.co/Op0E4hrpxl"""
2019-06-21 10:27:35,b'RT @petethorn: Hey @united tell me why the hell is my guitar STILL in LA when I\xe2\x80\x99m now in Fort Wayne? And I arrived at LAX 2 hours before my\xe2\x80\xa6'
2019-06-21 10:12:22,b'#unitedairlines #unitedairlinereservations #unitedairlinesflight\nUnited Airlines is considered to be one of the saf\xe2\x80\xa6 https://t.co/mOBX0d1xTO'
2019-06-21 09:51:18,"b""[Replay via @getvokl]  Here's Some Good News \xf0\x9f\x98\x8e\xf0\x9f\x91\x8d  \xf0\x9f\x99\x8c : United Flights, Only US Airline To Use Biofuel On Regular Basi\xe2\x80\xa6 https://t.co/hze5GQPDbC"""
2019-06-21 09:38:39,b'\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x8e\xa5\xf0\x9f\x8e\xac from the #UnitedAirlines #beingunited @weareunited  employee that met and worked with #ChrisGardner\xe2\x80\xa6 https://t.co/W2Oqq9rI3x'
2019-06-21 09:10:47,"b'@VtOutlawyer @TheTweetOfGod Flying, tweeting, drinking and looking for the coke the co pilot dropped on the floor l\xe2\x80\xa6 https://t.co/jQ2q0P5O1x'"
2019-06-21 09:01:02,b'The U.S. Federal Aviation Administration on Thursday issued an emergency order prohibiting U.S. operators from flyi\xe2\x80\xa6 https://t.co/TRNRS40nZa'
2019-06-21 08:56:19,b'#UnitedAirlines suspends #NewYork-Newark- #Mumbai #flights https://t.co/VL8rgBjUPZ'
2019-06-21 08:54:45,b'From Milano to Napoli and the best bits in between \xe2\x80\x93 take a 12-day tour of Italy with this piece I just wrote for\xe2\x80\xa6 https://t.co/rHE5KEtnwi'
2019-06-21 08:48:02,"b""RT @Oneindia: #UnitedAirlines (@united) suspended flights between New Jersey's Newark airport and Mumbai, which fly through Iranian airspac\xe2\x80\xa6"""
2019-06-21 08:34:48,"b""RT @bombaysunshine: . @united 'Ain't gonna work' is not good customer service! \xf0\x9f\x98\x82 If anything you should have upgraded me since there were s\xe2\x80\xa6"""
2019-06-21 08:34:12,"b""RT @SNspotter53: Pictures of United's new livery I found on Boeing's website! I think the new livery looks even better on the 787 &amp; 777!!\nU\xe2\x80\xa6"""
2019-06-21 08:00:53,b'United Airlines Phone Number is a 24\xc3\x977 helpline number +1 855 890 8571  on which you can speak to our experts.\xe2\x80\xa6 https://t.co/TSFvAoTrIK'
2019-06-21 08:00:00,b'United Airlines suspends Newark-Mumbai flights after US drone downed by Iran\nhttps://t.co/FRJoeWSVet\xe2\x80\xa6 https://t.co/GR7nBB2ytY'
2019-06-21 07:40:23,"b""RT @bombaysunshine: . @united 'Ain't gonna work' is not good customer service! \xf0\x9f\x98\x82 If anything you should have upgraded me since there were s\xe2\x80\xa6"""
2019-06-21 07:39:43,b'RT @bombaysunshine: This woman at boarding  downgraded me2 economy - I had paid4 premium.Said I shd be thankful I got a seat.Told her I ws\xe2\x80\xa6'
2019-06-21 07:13:11,"b""RT @bombaysunshine: Will post a detailed letter of my 'feedback.' We were guests in ur country, paying ones. And the way u disrespected pas\xe2\x80\xa6"""
2019-06-21 07:09:34,b'RT @bombaysunshine: This woman at boarding  downgraded me2 economy - I had paid4 premium.Said I shd be thankful I got a seat.Told her I ws\xe2\x80\xa6'
2019-06-21 07:08:12,"b""RT @bombaysunshine: . @united 'Ain't gonna work' is not good customer service! \xf0\x9f\x98\x82 If anything you should have upgraded me since there were s\xe2\x80\xa6"""
2019-06-21 07:05:58,b'RT @bombaysunshine: This woman at boarding  downgraded me2 economy - I had paid4 premium.Said I shd be thankful I got a seat.Told her I ws\xe2\x80\xa6'
2019-06-21 07:05:00,"b""Aww!! A party!?? How fun this must have been, @united!! Too bad we weren't invited! \xf0\x9f\x98\x82 #UnitedAirlines #shameless https://t.co/YD3bDaPB3w"""
2019-06-21 07:03:12,b'I wish I had seen all the tweets and feedback about @united before booking with them. Seem #UnitedAirlines is famou\xe2\x80\xa6 https://t.co/B7cdazsGlJ'
2019-06-21 06:58:33,"b""RT @bombaysunshine: Will post a detailed letter of my 'feedback.' We were guests in ur country, paying ones. And the way u disrespected pas\xe2\x80\xa6"""
2019-06-21 06:55:36,"b""Will post a detailed letter of my 'feedback.' We were guests in ur country, paying ones. And the way u disrespected\xe2\x80\xa6 https://t.co/1Nqz3J3N8J"""
2019-06-21 06:54:40,"b""RT @bombaysunshine: That is an understatement! While we stood in line from 12am-6am, one of your agents did pass a comment about being 'sic\xe2\x80\xa6"""
2019-06-21 06:49:43,"b""RT @bombaysunshine: That is an understatement! While we stood in line from 12am-6am, one of your agents did pass a comment about being 'sic\xe2\x80\xa6"""
2019-06-21 06:48:47,"b""RT @WIONews: The order came hours after #UnitedAirlines suspended flights between New Jersey's #Newark airport and #Mumbai, which fly throu\xe2\x80\xa6"""
2019-06-21 06:48:33,"b'That is an understatement! While we stood in line from 12am-6am, one of your agents did pass a comment about being\xe2\x80\xa6 https://t.co/N3lowCZEJX'"
2019-06-21 06:45:04,"b'Oh! While we sat on the flight for 4 hours, (before getting offloaded,) you did give us these, along with a little\xe2\x80\xa6 https://t.co/Z3cX5Bt0Pl'"
2019-06-21 06:45:02,"b'Thank you for this.. Your apology and a 20$ food voucher, given 10 hours after everybody literally starved at your\xe2\x80\xa6 https://t.co/fKCu3gX77H'"
2019-06-21 06:39:26,b'United Airlines suspends operations between Newark-Mumbai indefinitely\n\n#UnitedAirlines #UnitedStates #IranWar\xe2\x80\xa6 https://t.co/bz5ARPrmeM'
2019-06-21 06:38:52,"b'RT @bombaysunshine: Made it to Mumbai. \xf0\x9f\x99\x8f But luggage did not reach. Nothing new, I expected this from you anyway.. @united #UnitedAirlines'"
2019-06-21 06:38:02,"b"". @united 'Ain't gonna work' is not good customer service! \xf0\x9f\x98\x82 If anything you should have upgraded me since there we\xe2\x80\xa6 https://t.co/8Q4f40MTnO"""
2019-06-21 06:37:46,"b""We totally love the new @FlyPaineField @PaineField airport!! It's beautiful inside &amp; does not feel like an airport\xe2\x80\xa6 https://t.co/GguIbtRa2R"""
2019-06-21 06:35:42,b'This woman at boarding  downgraded me2 economy - I had paid4 premium.Said I shd be thankful I got a seat.Told her I\xe2\x80\xa6 https://t.co/ywBWBgUohM'
2019-06-21 06:29:03,"b'RT @bombaysunshine: But one thing I must commend, is your consistency.. You were rude, abrasive, unhelpful from the beginning &amp; remained so\xe2\x80\xa6'"
2019-06-21 06:28:25,"b'RT @bombaysunshine: Made it to Mumbai. \xf0\x9f\x99\x8f But luggage did not reach. Nothing new, I expected this from you anyway.. @united #UnitedAirlines'"
2019-06-21 06:28:14,"b'But one thing I must commend, is your consistency.. You were rude, abrasive, unhelpful from the beginning &amp; remaine\xe2\x80\xa6 https://t.co/x8irwb263s'"
2019-06-21 06:26:10,b'#Aviation #International #Airport #India #Airline #Flights #News\n\n#UnitedAirlines #Newark to #Mumbai Flights\xe2\x80\xa6 https://t.co/RH9Sziym8i'
2019-06-21 06:25:20,"b'Made it to Mumbai. \xf0\x9f\x99\x8f But luggage did not reach. Nothing new, I expected this from you anyway.. @united #UnitedAirlines'"
2019-06-21 05:57:41,"b""The #UnitedAirlines has suspended its flights between New Jersey's Newark Airport and Mumbai following a safety rev\xe2\x80\xa6 https://t.co/SFP7qbI2mQ"""
2019-06-21 05:54:23,b'#UnitedAirlines Suspends #Newark-#Mumbai Flights Over Iran Airspace Worries  https://t.co/hEapgKL3JL'
2019-06-21 05:54:05,"b""#UnitedAirlines (@united) suspended flights between New Jersey's Newark airport and Mumbai, which fly through Irani\xe2\x80\xa6 https://t.co/2oM5mUA2Qj"""
2019-06-21 05:40:25,b'Bout to get on my flight and these foos lost the captain. Poor guy is probably fadded in a bath stall. Now I ain\xe2\x80\x99t\xe2\x80\xa6 https://t.co/W1dMOSqaX6'
2019-06-21 05:40:17,"b'#FAA said that according to flight tracking applications, the nearest civil aircraft was operating within around 45\xe2\x80\xa6 https://t.co/5F8U8hgetJ'"
2019-06-21 05:33:28,"b""RT @SNspotter53: Pictures of United's new livery I found on Boeing's website! I think the new livery looks even better on the 787 &amp; 777!!\nU\xe2\x80\xa6"""
2019-06-21 05:32:14,"b""RT @SNspotter53: Pictures of United's new livery I found on Boeing's website! I think the new livery looks even better on the 787 &amp; 777!!\nU\xe2\x80\xa6"""
